component_id,lot_id,device_family,device_variant,IDDQ_0h,IDDQ_24h,Input_Leakage_Current_0h,Input_Leakage_Current_24h,Active_Supply_Current_0h,Active_Supply_Current_24h,Propagation_Delay_0h,Propagation_Delay_24h,Output_Rise_Time_0h,Output_Rise_Time_24h,Output_Fall_Time_0h,Output_Fall_Time_24h,IDDQ_168h,Input_Leakage_Current_168h,Active_Supply_Current_168h,Propagation_Delay_168h,Output_Rise_Time_168h,Output_Fall_Time_168h
C02954,B_L16,DIGITAL_CMOS,CMOS_B,0.447118,0.45509,0.118736,0.125636,46.614696,47.204371,5.486692,5.549692,3.436265,3.479775,3.280232,3.395742,0.467897,0.133924,48.144863,5.703078,3.557232,3.598918
C02955,B_L16,DIGITAL_CMOS,CMOS_B,0.636826,0.657249,0.098278,0.101922,47.336447,47.376129,4.97931,5.007164,3.002013,3.034038,2.761676,2.784906,0.666841,0.106264,47.557948,5.091426,3.114853,2.924048
C02956,B_L16,DIGITAL_CMOS,CMOS_B,0.670794,0.671741,0.090381,0.094454,46.4658,46.571033,5.280245,5.365703,3.702272,3.76688,3.103342,3.19187,0.732159,0.110755,46.925202,5.568832,4.005437,3.343239
C02957,B_L16,DIGITAL_CMOS,CMOS_B,0.454392,0.469676,0.056677,0.057186,38.582459,38.612586,5.226581,5.272854,3.541927,3.578468,3.133751,3.20948,0.471322,0.057979,39.148623,5.441384,3.653795,3.325334
C02958,B_L16,DIGITAL_CMOS,CMOS_B,0.678613,0.668705,0.094291,0.094671,43.403015,43.253607,5.29287,5.286341,3.372067,3.429459,2.921189,2.995026,0.672335,0.097649,43.97154,5.522334,3.676327,3.291035
C02959,B_L16,DIGITAL_CMOS,CMOS_B,0.623532,0.611523,0.077736,0.077811,46.600511,46.738929,4.943634,4.949282,3.224598,3.245629,2.986316,2.981454,0.616295,0.081274,47.083552,4.995636,3.287125,3.040216
C02960,B_L16,DIGITAL_CMOS,CMOS_B,0.66728,0.676578,0.10388,0.105383,45.884288,45.403203,5.217846,5.240061,3.44755,3.530401,3.114737,3.208702,0.671165,0.105389,46.232319,5.322702,3.655842,3.367912
C02961,B_L16,DIGITAL_CMOS,CMOS_B,0.717144,0.726822,0.097625,0.10072,45.102742,45.289017,5.438012,5.445996,3.342552,3.337904,2.935666,2.969905,0.739656,0.106439,46.037864,5.432324,3.34092,3.005378
C02962,B_L16,DIGITAL_CMOS,CMOS_B,0.644812,0.645484,0.053743,0.054903,50.195879,50.419643,4.885738,4.890994,2.940583,3.010414,2.99075,3.041538,0.680445,0.060032,51.857363,5.076675,3.102498,3.322364
C02963,B_L16,DIGITAL_CMOS,CMOS_B,0.501091,0.496667,0.099258,0.098795,47.566441,47.00443,5.073465,5.044629,3.15502,3.146704,2.908722,2.945353,0.515664,0.10196,47.811368,5.072043,3.185062,2.977864
C02964,B_L16,DIGITAL_CMOS,CMOS_B,0.656707,0.669958,0.06216,0.06155,45.334369,45.698042,5.166974,5.162884,3.19286,3.214634,3.041064,3.041498,0.682285,0.062899,44.778569,5.217678,3.242135,3.034923
C02965,B_L16,DIGITAL_CMOS,CMOS_B,0.604058,0.605308,0.061785,0.064248,45.71038,45.685297,5.031489,5.113776,3.123624,3.185104,2.771261,2.781681,0.637715,0.068862,47.209926,5.255302,3.291587,2.948166
C02966,B_L16,DIGITAL_CMOS,CMOS_B,0.675256,0.695321,0.074889,0.075884,45.420572,45.860347,4.869308,4.880819,2.989974,2.992111,2.96853,2.937162,0.706337,0.086063,46.641608,4.920688,3.020955,3.036097
C02967,B_L16,DIGITAL_CMOS,CMOS_B,0.691023,0.703318,0.079124,0.080791,42.626029,42.729853,4.86061,4.88604,3.139539,3.154991,3.121088,3.172726,0.723332,0.088144,44.209029,5.078165,3.364644,3.452116
C02968,B_L16,DIGITAL_CMOS,CMOS_B,0.584532,0.595626,0.115856,0.119701,46.93584,46.836413,5.476298,5.511719,3.314822,3.350927,3.296328,3.304298,0.618967,0.129673,47.535417,5.504391,3.364494,3.346892
C02969,B_L16,DIGITAL_CMOS,CMOS_B,0.595987,0.610482,0.048214,0.051522,40.654705,40.531688,5.224558,5.324128,3.262437,3.332901,3.107226,3.181499,0.620192,0.053698,41.162324,5.463592,3.455097,3.356461
C02970,B_L16,DIGITAL_CMOS,CMOS_B,0.594575,0.593078,0.085456,0.087802,42.382623,42.429055,5.203541,5.203404,3.230689,3.256335,2.829139,2.870746,0.614692,0.096276,43.348558,5.360769,3.387834,3.011044
C02971,B_L16,DIGITAL_CMOS,CMOS_B,0.520942,0.519833,0.071405,0.071674,43.771179,44.126504,5.043134,5.148178,3.23775,3.257311,2.928203,2.961016,0.520029,0.071758,44.309057,5.260398,3.313774,3.158697
C02972,B_L16,DIGITAL_CMOS,CMOS_B,0.467626,0.458159,0.071412,0.072199,44.537849,44.534885,5.358421,5.3967,3.422248,3.427416,3.094523,3.106682,0.49288,0.082419,45.687555,5.602852,3.566758,3.172027
C02973,B_L16,DIGITAL_CMOS,CMOS_B,0.706909,0.726313,0.088278,0.089586,45.65979,45.821986,5.298674,5.345417,3.143452,3.142729,3.042779,3.17383,0.743719,0.098324,46.865762,5.541318,3.29179,3.435381
C02974,B_L16,DIGITAL_CMOS,CMOS_B,0.565273,0.578138,0.071658,0.073544,47.341207,46.990006,5.058867,5.047766,3.057505,3.046836,2.767712,2.786037,0.569759,0.074216,47.278382,5.152089,3.120055,2.803208
C02975,B_L16,DIGITAL_CMOS,CMOS_B,0.62982,0.628549,0.107842,0.110512,43.159503,43.339287,5.070162,5.017506,3.398531,3.406293,3.095029,3.10615,0.66616,0.115499,43.514234,5.059715,3.414713,3.20178
C02976,B_L16,DIGITAL_CMOS,CMOS_B,0.759063,0.742257,0.118154,0.119131,49.838235,50.305567,5.095815,5.113007,3.334643,3.35135,3.15943,3.202273,0.73724,0.121071,50.14987,5.156453,3.354625,3.232507
C02977,B_L16,DIGITAL_CMOS,CMOS_B,0.525666,0.541323,0.074294,0.076009,45.936324,45.806473,5.081084,5.097252,3.397658,3.390232,3.169644,3.199826,0.543097,0.077683,46.655032,5.171436,3.449465,3.296912
C02978,B_L16,DIGITAL_CMOS,CMOS_B,0.518256,0.514967,0.058381,0.060481,41.419149,41.752259,5.227197,5.196817,3.352525,3.362349,3.177602,3.201408,0.561941,0.070165,42.614582,5.243818,3.392245,3.253834
C02979,B_L16,DIGITAL_CMOS,CMOS_B,0.767973,0.777858,0.133075,0.139731,45.26466,45.058604,5.14929,5.145249,3.384251,3.41169,2.980991,2.971646,0.821804,0.149309,46.050691,5.397779,3.57819,3.243382
C02980,B_L16,DIGITAL_CMOS,CMOS_B,0.867818,0.851918,0.104539,0.11013,44.321474,44.769321,5.448679,5.528664,3.457714,3.505981,3.09496,3.181963,0.878192,0.11936,45.149046,5.809719,3.741285,3.488216
C02981,B_L16,DIGITAL_CMOS,CMOS_B,0.595043,0.586743,0.089287,0.090937,45.408214,45.338265,5.302099,5.28977,3.230741,3.219547,2.993356,2.9916,0.593605,0.093269,45.619504,5.341278,3.258162,3.03726
C02982,B_L16,DIGITAL_CMOS,CMOS_B,0.576951,0.5621,0.085605,0.086381,40.075983,40.547684,5.082822,5.117404,3.153137,3.168034,2.832216,2.83669,0.594323,0.094239,41.602187,5.168469,3.187477,2.88727
C02983,B_L16,DIGITAL_CMOS,CMOS_B,0.813078,0.802832,0.069174,0.0702,45.207501,45.308443,4.900853,4.929213,3.349877,3.385254,3.13536,3.176465,0.819512,0.070683,45.910104,4.932865,3.419417,3.184885
C02984,B_L16,DIGITAL_CMOS,CMOS_B,0.625543,0.637375,0.110589,0.112168,43.341298,43.929444,5.129257,5.130581,3.30514,3.35572,2.92055,2.927853,0.656823,0.124277,45.232315,5.178039,3.37156,2.964575
C02985,B_L16,DIGITAL_CMOS,CMOS_B,0.61489,0.63252,0.100492,0.101651,53.938861,53.880133,5.057245,5.009735,3.195942,3.207448,3.041049,3.061157,0.633218,0.10258,54.666274,5.060632,3.227068,3.070735
C02986,B_L16,DIGITAL_CMOS,CMOS_B,0.400149,0.394092,0.064039,0.063537,43.347325,43.43161,5.416445,5.468971,3.44483,3.492481,3.307941,3.399122,0.397964,0.066475,43.241938,5.642029,3.596356,3.549121
C02987,B_L16,DIGITAL_CMOS,CMOS_B,0.464024,0.478754,0.1087,0.111,46.935549,46.659126,7.342246,7.522827,3.436203,3.524402,2.810402,2.880463,0.46834,0.112264,46.408888,7.780333,3.656821,3.033645
C02988,B_L16,DIGITAL_CMOS,CMOS_B,0.811409,0.805299,0.10158,0.10622,46.120798,46.686686,5.161411,5.21216,3.187033,3.219744,2.815839,2.834191,0.833172,0.116618,47.518733,5.478333,3.490582,3.120552
C02989,B_L17,DIGITAL_CMOS,CMOS_B,0.604181,0.608552,0.076989,0.077737,43.774012,43.798213,5.237183,5.312163,3.097565,3.117206,3.06115,3.106322,0.606444,0.078698,43.836938,5.539639,3.269018,3.240208
C02990,B_L17,DIGITAL_CMOS,CMOS_B,0.624426,0.630484,0.097616,0.099279,46.6332,47.671427,4.819235,4.861606,3.034139,3.110437,2.809525,2.842271,0.656273,0.103686,48.350367,5.074536,3.211624,2.924209
C02991,B_L17,DIGITAL_CMOS,CMOS_B,0.699931,0.717052,0.070743,0.072538,45.637311,46.030609,5.379508,5.363403,3.567401,3.566641,3.015143,3.025571,0.720983,0.074575,47.008654,5.357209,3.607581,3.058144
C02992,B_L17,DIGITAL_CMOS,CMOS_B,0.63192,0.654194,0.066753,0.067739,45.617865,45.740463,5.235749,5.306075,3.353672,3.461226,3.248977,3.27224,0.657944,0.071038,46.177874,5.457768,3.581373,3.358594
C02993,B_L17,DIGITAL_CMOS,CMOS_B,0.60858,0.620627,0.066091,0.066452,41.984734,42.266142,5.162872,5.139407,3.129639,3.161967,2.867526,2.871825,0.627591,0.066719,42.650493,5.155705,3.201961,2.876997
C02994,B_L17,DIGITAL_CMOS,CMOS_B,0.564897,0.566497,0.131595,0.132093,44.870875,45.068657,5.20036,5.244288,3.229108,3.252824,3.05744,3.114142,0.585181,0.138201,45.809429,5.364576,3.341148,3.242741
C02995,B_L17,DIGITAL_CMOS,CMOS_B,0.571574,0.585642,0.082337,0.085407,47.381637,47.896499,5.309889,5.342726,3.494895,3.494618,3.079372,3.091669,0.660628,0.098326,50.66796,5.37974,3.577583,3.111818
C02996,B_L17,DIGITAL_CMOS,CMOS_B,0.635871,0.644975,0.072289,0.077086,42.914617,43.935979,5.125531,5.120102,3.255121,3.230198,2.917253,2.919375,0.678675,0.084246,45.569703,5.105522,3.26349,2.968494
C02997,B_L17,DIGITAL_CMOS,CMOS_B,0.584723,0.585892,0.074133,0.076844,44.165354,44.797563,5.432746,5.456758,3.431263,3.422444,3.247701,3.264799,0.678613,0.089562,47.560516,5.552198,3.473541,3.285867
C02998,B_L17,DIGITAL_CMOS,CMOS_B,0.622126,0.635863,0.084007,0.083045,46.960102,46.959339,5.267561,5.310696,3.566161,3.598233,3.016967,3.025074,0.637177,0.086747,47.993392,5.520692,3.729237,3.118224
C02999,B_L17,DIGITAL_CMOS,CMOS_B,0.589868,0.600185,0.097295,0.099556,45.763234,46.242025,4.775116,4.770627,3.171369,3.186207,2.892858,2.908207,0.69378,0.115436,48.393106,4.785315,3.230524,2.958602
C03000,B_L17,DIGITAL_CMOS,CMOS_B,0.787656,0.779002,0.067645,0.069214,44.353551,44.41296,5.394499,5.346305,3.169868,3.203272,2.872851,2.86689,0.806638,0.071868,45.165655,5.482663,3.224652,2.901533
C03001,B_L17,DIGITAL_CMOS,CMOS_B,0.579168,0.583121,0.076905,0.079084,44.786026,44.991567,5.096788,5.089641,3.354656,3.342753,3.079621,3.083571,0.613518,0.083343,45.177709,5.104795,3.390146,3.098363
C03002,B_L17,DIGITAL_CMOS,CMOS_B,0.51707,0.522892,0.134529,0.140711,45.589116,45.839362,5.049791,5.057779,3.441764,3.452727,3.170503,3.163475,0.590134,0.159034,49.890902,5.150976,3.535505,3.189638
C03003,B_L17,DIGITAL_CMOS,CMOS_B,0.572817,0.572527,0.068581,0.072346,43.948244,45.281143,5.146934,5.138048,3.075938,3.076305,3.084303,3.079132,0.631717,0.079513,47.353824,5.196572,3.09769,3.090689
C03004,B_L17,DIGITAL_CMOS,CMOS_B,0.603637,0.616579,0.052423,0.054237,44.105118,44.96952,5.12481,5.129183,3.062306,3.077797,2.814017,2.846575,0.705261,0.064817,49.493742,5.21319,3.090973,2.860962
C03005,B_L17,DIGITAL_CMOS,CMOS_B,0.552305,0.573243,0.058357,0.062134,44.231154,44.991528,5.246314,5.277002,3.391534,3.434382,2.946136,2.959055,0.622225,0.066938,47.110203,5.511561,3.660068,3.056283
C03006,B_L17,DIGITAL_CMOS,CMOS_B,0.47356,0.48174,0.076562,0.078053,44.90621,44.612072,5.197867,5.267081,3.438667,3.470491,3.238011,3.272745,0.481636,0.080053,45.718266,5.396271,3.597822,3.369829
C03007,B_L17,DIGITAL_CMOS,CMOS_B,0.677148,0.69931,0.056877,0.061054,44.803329,45.918779,5.437163,5.492753,3.514672,3.558899,3.301083,3.345874,0.756254,0.066164,47.463343,7.748906,3.759711,3.703322
C03008,B_L17,DIGITAL_CMOS,CMOS_B,0.715448,0.716912,0.071465,0.072977,45.405257,45.923233,5.120779,5.128669,3.317659,3.299962,2.956849,2.931504,0.747845,0.076604,46.630169,5.296427,3.474629,3.074872
C03009,B_L17,DIGITAL_CMOS,CMOS_B,0.538405,0.560453,0.058972,0.061553,42.345298,43.041909,5.19895,5.203908,3.288883,3.325317,2.997762,3.008915,0.621482,0.070723,46.627284,5.846517,3.363272,3.003104
C03010,B_L17,DIGITAL_CMOS,CMOS_B,0.676493,0.681198,0.057323,0.058036,42.674485,42.788106,4.95649,4.979174,3.15871,3.138453,2.833965,2.825959,0.696724,0.058582,43.800051,5.033346,3.185084,2.848989
C03011,B_L17,DIGITAL_CMOS,CMOS_B,0.671885,0.668161,0.096433,0.100776,43.936289,44.721815,5.047853,5.019598,3.483484,3.470857,3.010253,3.011453,0.709245,0.103237,44.816896,5.069188,3.512535,2.988973
C03012,B_L17,DIGITAL_CMOS,CMOS_B,0.675552,0.677385,0.065413,0.067588,44.645926,44.713428,5.432759,5.500635,3.319115,3.350828,3.129905,3.157838,0.692467,0.070983,44.705634,5.643274,3.420513,3.267084
C03013,B_L17,DIGITAL_CMOS,CMOS_B,0.721422,0.747356,0.081513,0.082359,43.590057,44.080098,4.942407,4.960456,3.319809,3.309345,3.028835,3.009604,0.885809,0.09948,47.112673,4.954723,3.408804,3.038702
C03014,B_L17,DIGITAL_CMOS,CMOS_B,0.886817,0.902453,0.088327,0.091407,44.884117,45.242198,4.906567,4.98516,3.249283,3.249913,3.19857,3.227853,1.054928,0.112265,48.047592,5.044642,3.259245,3.23797
C03015,B_L17,DIGITAL_CMOS,CMOS_B,0.571042,0.577531,0.067107,0.067333,46.769826,46.515957,5.111993,5.107547,3.251064,3.211449,3.078799,3.092143,0.57395,0.07021,46.763765,5.138198,3.300005,3.10682
C03016,B_L17,DIGITAL_CMOS,CMOS_B,0.726772,0.74093,0.076595,0.079768,44.941362,45.685241,5.348301,5.35539,3.355328,3.346552,2.932982,2.940879,0.791822,0.084807,47.957313,5.434481,3.367733,2.983531
C03017,B_L17,DIGITAL_CMOS,CMOS_B,0.572833,0.593169,0.048729,0.052716,40.931595,42.014822,5.271872,5.327647,3.296748,3.329938,2.952818,3.004298,0.646444,0.056547,43.784069,5.425179,3.407078,3.04042
C03018,B_L17,DIGITAL_CMOS,CMOS_B,0.546178,0.550346,0.098639,0.101108,43.194246,43.239238,5.065745,5.084325,3.197822,3.232407,3.045862,3.079001,0.564229,0.100073,44.277809,5.247831,3.331165,3.127698
C03019,B_L17,DIGITAL_CMOS,CMOS_B,0.620758,0.63009,0.069134,0.070382,44.143034,44.777316,5.314576,5.300876,3.277848,3.284279,2.982117,2.987651,0.706776,0.07934,47.748538,5.300528,3.292728,3.00334
C03020,B_L17,DIGITAL_CMOS,CMOS_B,0.412631,0.426792,0.075394,0.076688,45.217207,45.823148,5.028966,5.10772,3.167162,3.257453,3.065344,3.12206,0.448916,0.078618,46.429325,5.186297,3.359495,3.205865
C03021,B_L17,DIGITAL_CMOS,CMOS_B,0.698437,0.717686,0.076214,0.077741,45.48868,45.624581,5.511631,5.513243,3.576187,3.580611,3.196062,3.192401,0.731203,0.080189,46.407884,5.574904,3.624911,3.207745
C03022,B_L17,DIGITAL_CMOS,CMOS_B,0.542418,0.542439,0.057542,0.056866,44.348839,44.456626,5.052757,5.109482,3.279718,3.329251,3.104828,3.137456,0.550002,0.058446,45.3747,5.356264,3.600643,3.244185
C03023,B_L17,DIGITAL_CMOS,CMOS_B,0.567796,0.567124,0.068646,0.06968,44.509911,44.716466,5.208249,5.245197,3.483393,3.491782,3.069756,3.089166,0.591585,0.073119,45.37218,5.410077,3.693409,3.49944
C03024,B_L17,DIGITAL_CMOS,CMOS_B,0.571526,0.5709,0.087005,0.088255,45.010382,45.06946,5.137137,5.178433,3.231752,3.268145,2.866299,2.888487,0.580266,0.092728,46.104274,5.459534,3.396273,3.04252
C03025,B_L17,DIGITAL_CMOS,CMOS_B,0.675446,0.677521,0.11264,0.114672,45.868644,46.088431,4.991779,5.033781,3.179314,3.182274,2.812169,2.830626,0.724615,0.134919,49.271021,5.076877,3.221319,2.847973
C03026,B_L17,DIGITAL_CMOS,CMOS_B,0.617135,0.629734,0.072851,0.075052,43.421377,43.512084,5.018446,5.0297,3.083395,3.121153,2.974269,2.980725,0.71849,0.084206,48.555718,5.039322,3.149956,2.963753
C03027,B_L17,DIGITAL_CMOS,CMOS_B,0.701394,0.695033,0.081821,0.08513,45.231539,46.3242,4.895445,4.975589,3.206582,3.245745,2.831914,2.880226,0.754334,0.092208,48.386473,5.088236,3.343148,2.95761
C03028,B_L17,DIGITAL_CMOS,CMOS_B,0.64793,0.659671,0.094886,0.098562,45.509943,45.977637,5.025829,5.085283,3.284566,3.273504,3.060483,3.079994,0.778431,0.116037,50.237001,5.10055,3.300295,3.071427
C03029,B_L17,DIGITAL_CMOS,CMOS_B,0.460218,0.469914,0.050901,0.053531,41.025683,41.570692,5.12158,5.162774,3.408663,3.407285,3.140254,3.188587,0.530476,0.064277,45.059364,5.341649,3.622624,3.384745
C03030,B_L17,DIGITAL_CMOS,CMOS_B,0.643796,0.670053,0.095453,0.100418,47.029094,47.57473,5.498379,5.480221,3.419353,3.390735,3.311637,3.296129,0.721159,0.110854,49.899131,5.480409,3.42558,3.327765
C03031,B_L17,DIGITAL_CMOS,CMOS_B,0.585704,0.589928,0.092807,0.092416,44.685754,45.467646,5.175072,5.201117,3.266187,3.307336,3.114652,3.122333,0.593733,0.094685,46.222079,5.521043,3.499196,3.268638
C03032,B_L17,DIGITAL_CMOS,CMOS_B,0.391993,0.399969,0.033906,0.035382,43.803032,43.952609,5.142276,5.174164,3.171766,3.202427,3.107348,3.130589,0.44049,0.040619,48.368523,5.344162,3.425449,3.249186
C03033,B_L17,DIGITAL_CMOS,CMOS_B,0.585239,0.606411,0.091412,0.096386,44.09662,44.971938,5.426741,5.48411,3.360408,3.376739,3.005303,3.0384,0.637505,0.108046,46.234749,5.789563,3.543684,3.166773
C03034,B_L17,DIGITAL_CMOS,CMOS_B,0.597752,0.605715,0.078252,0.081845,43.820552,44.201712,5.092893,5.138337,3.489306,3.525323,3.041195,3.062609,0.720623,0.096736,47.149944,5.256997,3.65035,3.144121
C03035,B_L17,DIGITAL_CMOS,CMOS_B,0.539546,0.540824,0.062853,0.064688,42.069265,42.230839,5.400011,5.420807,3.384055,3.433695,3.135036,3.136317,0.544029,0.066826,42.772271,5.474852,3.428871,3.169772
C03036,B_L17,DIGITAL_CMOS,CMOS_B,0.548613,0.545747,0.058164,0.05911,46.145027,46.767474,5.227224,5.253779,3.145207,3.1358,2.961245,2.996814,0.553829,0.061558,46.647403,5.291332,3.160394,3.033317
C03037,B_L17,DIGITAL_CMOS,CMOS_B,0.432286,0.430527,0.054113,0.056395,42.796143,43.099345,5.342532,5.361762,3.422481,3.415467,3.09421,3.091902,0.500908,0.06364,46.705794,5.400343,3.468176,3.154756
C03038,B_L17,DIGITAL_CMOS,CMOS_B,0.505558,0.523133,0.079034,0.082507,45.809728,46.659842,5.236665,5.314311,3.378104,3.44074,3.26948,3.313299,0.566886,0.087929,49.004849,5.596717,3.762904,3.401591
C03039,B_L17,DIGITAL_CMOS,CMOS_B,0.523415,0.520918,0.098091,0.099534,45.391329,45.637234,5.095763,5.081284,3.204937,3.203122,2.925621,2.938835,0.535426,0.101496,46.301476,5.101096,3.224993,2.967752
C03040,B_L17,DIGITAL_CMOS,CMOS_B,0.614593,0.63123,0.074406,0.079522,44.994971,46.068552,7.509154,7.510574,3.200408,3.200764,2.90899,2.935602,0.683632,0.084003,48.159907,7.780497,3.253257,2.982957
C03041,B_L17,DIGITAL_CMOS,CMOS_B,0.49352,0.492063,0.061367,0.062846,47.212007,47.020647,5.256678,5.288471,3.770766,3.80137,3.022498,3.045256,0.507191,0.061952,47.061867,5.356136,3.796304,3.045155
C03042,B_L17,DIGITAL_CMOS,CMOS_B,0.5885,0.606287,0.058334,0.061708,44.227993,45.052125,5.303467,5.278604,3.536425,3.557917,3.089216,3.08102,0.685596,0.070656,48.850015,5.306386,3.572034,3.103758
C03043,B_L17,DIGITAL_CMOS,CMOS_B,0.538996,0.548615,0.065742,0.068191,43.273775,43.290633,5.295191,5.306745,3.506443,3.478001,3.071631,3.045823,0.550556,0.07268,44.153941,5.332856,3.554353,3.090575
C03044,B_L17,DIGITAL_CMOS,CMOS_B,0.630189,0.62761,0.0655,0.068499,41.322541,42.306096,5.09585,5.103815,3.443417,3.429772,3.356662,3.327241,0.684803,0.076206,45.609306,5.153696,3.482583,3.342108
C03045,B_L17,DIGITAL_CMOS,CMOS_B,0.452945,0.453657,0.100272,0.101826,42.287307,42.887931,5.214761,5.205209,3.1013,3.108302,2.741843,2.801245,0.44946,0.104892,43.085026,5.314983,3.212046,2.901404
C03046,B_L17,DIGITAL_CMOS,CMOS_B,0.485757,0.482489,0.04879,0.049499,44.390059,44.572622,5.32885,5.329148,3.411889,3.421356,3.067257,3.122521,0.514318,0.05201,47.547418,5.609434,3.64709,3.243337
C03047,B_L17,DIGITAL_CMOS,CMOS_B,0.569167,0.574167,0.054077,0.057557,43.326209,43.741241,5.253829,5.306178,3.494746,3.512502,3.323522,3.375797,0.667251,0.066763,47.433828,5.448287,3.602113,3.482104
C03048,B_L17,DIGITAL_CMOS,CMOS_B,0.580144,0.579194,0.092405,0.092925,45.46915,45.593816,5.201921,5.164951,3.293068,3.27791,3.097796,3.09716,0.570763,0.09493,45.049426,5.234753,3.340085,3.150514
C03049,B_L17,DIGITAL_CMOS,CMOS_B,0.621555,0.646467,0.05794,0.06037,46.037913,47.261717,4.8299,4.84199,3.164182,3.144188,2.880208,2.877916,0.699061,0.065083,49.910028,4.83882,3.161361,2.889793
C03050,B_L17,DIGITAL_CMOS,CMOS_B,0.625378,0.639648,0.087886,0.093446,49.17733,50.104324,5.280609,5.356181,3.179439,3.208643,2.991419,3.021465,0.691146,0.099298,51.075784,5.426297,3.245276,3.115389
C03051,B_L17,DIGITAL_CMOS,CMOS_B,0.716427,0.721157,0.062617,0.063175,47.025396,47.019145,4.996222,5.000821,2.942723,2.949119,2.829257,2.842084,0.727175,0.068216,47.390103,5.057444,2.989718,2.853948
C03052,B_L17,DIGITAL_CMOS,CMOS_B,0.719332,0.711288,0.107195,0.107977,45.281534,45.409404,5.188692,5.189679,3.516422,3.52545,3.273207,3.276022,0.731026,0.113114,46.012237,5.252773,3.575285,3.278889
C03053,B_L17,DIGITAL_CMOS,CMOS_B,0.663458,0.669115,0.115158,0.11933,45.548438,46.414008,5.068759,5.087864,3.22729,3.265633,2.860213,2.8858,0.736882,0.139723,50.350353,5.091619,3.23077,2.897759
C03054,B_L17,DIGITAL_CMOS,CMOS_B,0.501246,0.496478,0.063581,0.065187,43.725518,44.168252,5.242018,5.329423,3.446906,3.482064,3.071455,3.104761,0.507966,0.066597,44.362789,5.47042,3.593393,3.161591
C03055,B_L17,DIGITAL_CMOS,CMOS_B,0.585802,0.604384,0.067356,0.068625,44.874348,45.128326,5.104676,5.196879,3.396448,3.433955,2.944314,2.945105,0.636682,0.071599,46.174839,5.512515,3.584406,3.044141
C03056,B_L17,DIGITAL_CMOS,CMOS_B,0.536983,0.556615,0.076389,0.079795,41.442486,42.326686,4.929579,4.94329,2.947026,2.958345,2.7759,2.822408,0.634772,0.089367,44.742638,5.17562,3.099357,2.962875
C03057,B_L17,DIGITAL_CMOS,CMOS_B,0.577652,0.581792,0.070946,0.071099,48.572008,48.16292,5.367828,5.340305,3.245426,3.262368,3.116862,3.122422,0.581946,0.072453,48.184189,5.342608,3.249226,3.163289
C03058,B_L17,DIGITAL_CMOS,CMOS_B,0.589707,0.575578,0.072211,0.07347,44.040169,44.018784,5.136632,5.198176,3.117459,3.131299,2.929163,2.965902,0.746618,0.090499,50.929711,5.291975,3.292975,2.984487
C03059,B_L17,DIGITAL_CMOS,CMOS_B,0.487411,0.490513,0.082322,0.086263,42.478748,43.111282,4.925372,4.941833,3.324389,3.330202,3.176818,3.223142,0.576846,0.098935,48.127445,5.01846,3.357824,3.211419
C03060,B_L17,DIGITAL_CMOS,CMOS_B,0.598462,0.631281,0.075222,0.078695,45.874441,46.708622,5.218539,5.234557,3.333491,3.351373,2.933399,2.949518,0.80471,0.098686,50.689217,5.288206,3.387833,2.970316
C03061,B_L17,DIGITAL_CMOS,CMOS_B,0.545785,0.544082,0.0537,0.054997,41.704694,41.403272,5.379052,5.358435,3.6215,3.660528,3.02533,3.030631,0.568945,0.058225,41.500765,5.383744,3.675127,3.045329
C03062,B_L17,DIGITAL_CMOS,CMOS_B,0.504434,0.528621,0.054466,0.056178,41.842843,42.651413,5.124144,5.201617,3.473,3.489785,3.068535,3.081169,0.588212,0.062598,46.389404,5.320239,3.619816,3.149294
C03063,B_L17,DIGITAL_CMOS,CMOS_B,0.539858,0.582921,0.126244,0.311618,45.002536,45.653797,5.059645,5.124026,3.457337,3.468983,2.993006,3.020562,0.805524,1.025226,46.771875,5.141085,3.538621,3.043399
C03064,B_L17,DIGITAL_CMOS,CMOS_B,0.5436,0.548468,0.072421,0.078117,44.686882,45.823577,5.109117,5.144054,3.188248,3.216946,3.040087,3.049603,0.620074,0.085043,48.509278,5.350765,3.477822,3.21216
C03065,B_L17,DIGITAL_CMOS,CMOS_B,0.681969,0.691131,0.100824,0.104601,47.30916,47.798693,5.37351,5.372716,3.388201,3.40672,3.089323,3.098795,0.782094,0.12655,51.723657,5.441231,3.422051,3.126603
C03066,B_L17,DIGITAL_CMOS,CMOS_B,0.568497,0.577785,0.065985,0.069395,46.380296,47.086493,5.199893,5.276519,3.346534,3.354466,3.179575,3.243644,0.644956,0.081628,50.595279,5.44218,3.454774,3.329142
C03067,B_L17,DIGITAL_CMOS,CMOS_B,0.657852,0.674458,0.069371,0.07264,46.145084,46.913348,5.439865,5.501665,3.497435,3.556324,3.113795,3.10924,0.740369,0.076084,48.644867,5.563754,3.703331,3.205572
