component_id,lot_id,device_family,device_variant,IDDQ_0h,IDDQ_24h,IDDQ_96h,IDDQ_168h,Input_Leakage_Current_0h,Input_Leakage_Current_24h,Input_Leakage_Current_96h,Input_Leakage_Current_168h,Active_Supply_Current_0h,Active_Supply_Current_24h,Active_Supply_Current_96h,Active_Supply_Current_168h,Propagation_Delay_0h,Propagation_Delay_24h,Propagation_Delay_96h,Propagation_Delay_168h,Output_Rise_Time_0h,Output_Rise_Time_24h,Output_Rise_Time_96h,Output_Rise_Time_168h,Output_Fall_Time_0h,Output_Fall_Time_24h,Output_Fall_Time_96h,Output_Fall_Time_168h,is_anomalous
C03429,B_L22,DIGITAL_CMOS,CMOS_B,0.521896,0.521056,0.519475,0.517653,0.085535,0.085818,0.085978,0.086321,49.179103,50.381369,50.230384,50.924115,5.193782,5.219154,5.245543,5.261514,3.097379,3.133779,3.130712,3.1417,3.186773,3.227674,3.19328,3.213835,0
C03430,B_L22,DIGITAL_CMOS,CMOS_B,0.596564,0.60778,0.616202,0.617058,0.100083,0.104271,0.109735,0.111673,44.005687,44.921768,46.07196,47.238104,5.364006,5.392251,5.546225,5.737149,3.442137,3.510012,3.556055,3.622367,3.271539,3.263875,3.309393,3.325342,0
C03431,B_L22,DIGITAL_CMOS,CMOS_B,0.746629,0.752528,0.775171,0.779836,0.086586,0.088714,0.091106,0.093577,44.108792,45.284634,46.134689,46.672858,5.371741,5.423184,5.414471,5.431009,3.496,3.491577,3.490548,3.53679,3.31482,3.311568,3.345741,3.351746,0
C03432,B_L22,DIGITAL_CMOS,CMOS_B,0.554599,0.556462,0.571571,0.578332,0.088474,0.091911,0.093702,0.094642,47.442445,47.677888,49.119632,49.845221,4.879383,4.916737,4.960329,4.957232,3.337279,3.334336,3.332927,3.40518,2.92421,2.963276,2.945393,2.978021,0
C03433,B_L22,DIGITAL_CMOS,CMOS_B,0.368279,0.36171,0.367725,0.361655,0.04396,0.045007,0.045806,0.04635,44.580368,45.130146,45.50542,46.126452,5.400623,5.386434,5.404915,5.440421,3.440363,3.454282,3.439929,3.47872,3.315956,3.322561,3.31885,3.344934,0
C03434,B_L22,DIGITAL_CMOS,CMOS_B,0.501552,0.500666,0.516555,0.532924,0.100215,0.103598,0.107974,0.109268,52.376262,53.6293,55.133763,55.790672,5.360464,5.35434,5.358443,5.36646,3.498687,3.520945,3.516881,3.56146,3.331596,3.353144,3.364823,3.368263,0
C03435,B_L22,DIGITAL_CMOS,CMOS_B,0.498058,0.489886,0.486116,0.494309,0.081298,0.082408,0.083015,0.08256,46.335909,46.534468,46.691579,47.305035,5.056834,5.099079,5.112038,5.15637,3.305102,3.321835,3.335482,3.316312,3.054603,3.045183,3.031879,3.078087,0
C03436,B_L22,DIGITAL_CMOS,CMOS_B,0.516745,0.519558,0.515269,0.527225,0.06283,0.063484,0.063447,0.063362,45.7456,46.32144,46.683449,46.585926,5.045826,5.153514,5.273116,5.289402,3.404179,3.445944,3.492332,3.494879,3.028835,3.061862,3.114408,3.120964,0
C03437,B_L22,DIGITAL_CMOS,CMOS_B,0.440519,0.450178,0.46328,0.478554,0.086025,0.087282,0.089322,0.089631,42.348096,42.8793,44.283767,45.159627,5.483015,5.525899,5.684476,5.753285,3.42219,3.400036,3.496206,3.537865,3.361601,3.406993,3.455059,3.531695,0
C03438,B_L22,DIGITAL_CMOS,CMOS_B,0.675279,0.678846,0.674791,0.668992,0.054732,0.05557,0.056768,0.056756,46.008469,46.785356,46.577155,46.820274,5.279566,5.353969,5.529654,5.684332,3.289933,3.292314,3.408193,3.519328,3.16058,3.211263,3.262956,3.309765,0
C03439,B_L22,DIGITAL_CMOS,CMOS_B,0.443774,0.456388,0.456401,0.466622,0.085549,0.087542,0.093424,0.098433,48.75017,49.633929,51.043499,52.388961,5.656848,5.642859,5.705528,5.765941,3.551898,3.528258,3.560993,3.573894,3.327415,3.311587,3.320427,3.301341,0
C03440,B_L22,DIGITAL_CMOS,CMOS_B,0.636339,0.643125,0.639206,0.659311,0.091259,0.093125,0.095807,0.098908,43.19029,43.761177,45.636191,47.348858,5.842948,5.825244,5.834372,5.861118,3.695093,3.676255,3.702389,3.703924,3.448976,3.465423,3.442949,3.455967,0
C03441,B_L22,DIGITAL_CMOS,CMOS_B,0.679339,0.679278,0.698436,0.711559,0.072293,0.073419,0.076256,0.078284,43.571094,45.186205,46.362197,47.692608,4.95701,4.941,5.014669,5.039786,3.288534,3.279035,3.308071,3.318661,3.184286,3.180173,3.16837,3.164409,0
C03442,B_L22,DIGITAL_CMOS,CMOS_B,0.520723,0.534624,0.52869,0.515923,0.09846,0.102393,0.113612,0.120315,45.221965,45.23287,45.636518,45.747071,5.63218,5.697801,5.78433,5.881249,3.275709,3.312561,3.335701,3.418807,3.170865,3.172131,3.154545,3.190991,1
C03443,B_L22,DIGITAL_CMOS,CMOS_B,0.600381,0.608831,0.608503,0.609812,0.080418,0.081631,0.082548,0.082743,44.269771,44.467228,44.073704,44.582876,5.115513,5.258455,6.198798,7.667906,3.214145,3.198009,3.187103,3.197441,3.029965,3.031637,3.042107,3.054275,1
C03444,B_L22,DIGITAL_CMOS,CMOS_B,0.437203,0.442816,0.441593,0.445813,0.060127,0.06069,0.060398,0.061905,46.465295,46.496924,46.625689,47.004134,5.117773,5.140917,5.166052,5.135897,3.061832,3.084098,3.092244,3.088303,2.833734,2.843134,2.837649,2.833694,0
C03445,B_L22,DIGITAL_CMOS,CMOS_B,0.617863,0.623583,0.625972,0.653952,0.111459,0.11231,0.118913,0.123285,45.43172,45.636646,47.090858,48.472328,5.37507,5.36416,5.394503,5.445031,3.658117,3.629796,3.693243,3.719798,3.325083,3.309485,3.314715,3.348412,0
C03446,B_L22,DIGITAL_CMOS,CMOS_B,0.427652,0.426664,0.431374,0.434964,0.058337,0.059009,0.060474,0.062191,47.934301,48.793334,49.640482,50.365882,5.347058,5.366044,5.380704,5.457834,3.368692,3.363669,3.355882,3.38023,3.239673,3.277388,3.270528,3.293704,0
C03447,B_L22,DIGITAL_CMOS,CMOS_B,0.587598,0.59448,0.599382,0.595748,0.05631,0.057865,0.057076,0.058023,46.078856,46.164429,46.367872,46.368273,5.412313,5.4781,5.481631,5.496854,3.532221,3.553786,3.567283,3.560557,3.364184,3.362129,3.378996,3.395942,0
C03448,B_L22,DIGITAL_CMOS,CMOS_B,0.618114,0.629304,0.645582,0.652996,0.057144,0.056917,0.058898,0.060353,41.439526,41.888092,42.746657,42.915248,5.27493,5.279256,5.254208,5.314002,3.342755,3.363372,3.384853,3.411389,3.047663,3.099548,3.055243,3.092873,0
C03449,B_L22,DIGITAL_CMOS,CMOS_B,0.682535,0.69043,0.686563,0.687285,0.099252,0.098712,0.099335,0.099007,45.42915,45.798289,46.168474,47.296697,4.952589,4.996629,5.111237,5.249321,3.492956,3.542988,3.621147,3.793766,3.050243,3.057053,3.111569,3.121702,0
C03450,B_L22,DIGITAL_CMOS,CMOS_B,0.712728,0.713408,0.753035,0.763805,0.079143,0.080658,0.08302,0.086462,47.273628,47.918104,50.715253,52.365182,4.990999,5.043103,5.162025,5.286403,3.06689,3.078283,3.195687,3.331756,2.931652,2.946794,2.994441,3.06,0
C03451,B_L23,DIGITAL_CMOS,CMOS_B,0.53819,0.527661,0.539651,0.546009,0.070269,0.072764,0.07342,0.076378,50.007169,50.364534,50.439679,51.317914,4.93423,4.969159,5.024778,5.072704,3.126082,3.15423,3.138072,3.160059,2.937902,2.939528,2.936196,2.945257,0
C03452,B_L23,DIGITAL_CMOS,CMOS_B,0.543495,0.537652,0.542392,0.553468,0.049474,0.049433,0.051095,0.059605,44.552947,44.559772,44.397412,44.797343,4.795954,4.859359,4.98617,5.272492,3.123292,3.086238,3.187593,3.516489,2.828584,2.851681,2.999345,3.084625,1
C03453,B_L23,DIGITAL_CMOS,CMOS_B,0.680987,0.688597,0.696895,0.705527,0.083949,0.086256,0.08898,0.090359,47.288062,47.618163,48.010312,48.295024,5.224489,5.212093,5.255384,5.285602,3.293963,3.266221,3.300259,3.307676,2.879504,2.874973,2.932072,2.961757,0
C03454,B_L23,DIGITAL_CMOS,CMOS_B,0.5732,0.57447,0.608652,0.627787,0.064908,0.064461,0.06788,0.071769,45.221302,45.694797,46.834252,47.487271,4.948555,4.968908,5.097716,5.191709,3.193198,3.216842,3.29864,3.342858,2.815996,2.882235,2.887582,2.962595,0
C03455,B_L23,DIGITAL_CMOS,CMOS_B,0.526019,0.527893,0.52409,0.524879,0.06636,0.065867,0.066308,0.067759,46.628007,46.569168,46.730396,47.06628,5.328162,5.316205,5.344391,5.310061,3.304979,3.314085,3.3485,3.385963,2.995714,3.015543,3.029005,3.066727,0
C03456,B_L23,DIGITAL_CMOS,CMOS_B,0.503013,0.51004,0.541831,0.562897,0.061806,0.063922,0.066738,0.069616,47.254839,47.994182,48.692792,49.513537,4.993637,5.030562,5.055495,5.074116,3.031793,3.040154,3.036898,3.043858,2.745297,2.77477,2.771947,2.764042,0
C03457,B_L23,DIGITAL_CMOS,CMOS_B,0.4402,0.455562,0.476211,0.490503,0.078849,0.080902,0.081113,0.083475,48.77768,49.29218,50.278027,50.551436,5.014807,5.02978,5.102821,5.164228,3.213702,3.230505,3.297724,3.298106,2.831156,2.900235,2.996734,3.064896,0
C03458,B_L23,DIGITAL_CMOS,CMOS_B,0.58124,0.581741,0.588512,0.597215,0.073924,0.07379,0.073848,0.074743,44.905494,45.486404,45.366285,45.555047,5.327238,5.422841,5.535518,5.69222,3.129357,3.116159,3.19726,3.278458,2.826748,2.855752,2.938142,2.969548,0
C03459,B_L23,DIGITAL_CMOS,CMOS_B,0.734225,0.740537,0.72715,0.743526,0.09147,0.094312,0.093903,0.093289,47.466923,47.368397,47.467826,47.831225,5.14127,5.213708,5.290492,5.328171,3.104834,3.146744,3.16761,3.23768,2.767368,2.799448,2.91418,2.95384,0
C03460,B_L23,DIGITAL_CMOS,CMOS_B,0.838319,0.83793,0.833801,0.854502,0.083516,0.08552,0.086101,0.086386,51.914021,51.63081,51.425374,51.60793,4.991052,5.048102,5.150441,5.327571,3.232577,3.24529,3.324449,3.47695,2.812174,2.84528,2.973254,3.118914,0
C03461,B_L23,DIGITAL_CMOS,CMOS_B,0.538438,0.53649,0.534818,0.533585,0.095046,0.096129,0.097384,0.09805,45.723233,45.549481,46.273519,46.204688,5.299628,5.36352,5.501414,5.663725,3.252053,3.237332,3.283338,3.343816,2.99341,3.026065,3.19182,3.388863,0
C03462,B_L23,DIGITAL_CMOS,CMOS_B,0.518334,0.513128,0.514791,0.507597,0.06654,0.066761,0.066823,0.067461,46.372593,45.895867,46.512663,46.698401,4.89079,4.89625,4.877886,4.915503,3.21027,3.238215,3.270213,3.278342,2.812775,2.79894,2.857179,2.866208,0
C03463,B_L23,DIGITAL_CMOS,CMOS_B,0.674864,0.69516,0.727213,0.733342,0.072405,0.075285,0.078112,0.08214,48.872869,49.90245,49.804788,50.703592,5.307583,5.327195,5.281384,5.343288,3.502003,3.543489,3.533779,3.533913,3.169954,3.173792,3.193357,3.194312,0
C03464,B_L23,DIGITAL_CMOS,CMOS_B,0.630426,0.631588,0.659675,0.667159,0.0525,0.055674,0.057541,0.058774,40.943092,41.521713,41.820922,42.407375,5.301432,5.326738,5.358917,5.415872,3.397808,3.38242,3.382619,3.409947,2.911484,2.924092,2.902767,2.962041,0
C03465,B_L23,DIGITAL_CMOS,CMOS_B,0.712781,0.700768,0.698754,0.704909,0.08487,0.083148,0.084016,0.083943,44.992626,45.225866,44.587849,45.314642,5.207962,5.200379,5.259543,5.269372,3.225157,3.249881,3.230729,3.237942,2.847858,2.852645,2.873243,2.845225,0
C03466,B_L23,DIGITAL_CMOS,CMOS_B,0.569783,0.546067,0.582432,0.611681,0.067839,0.069435,0.073934,0.078391,47.298634,47.899717,49.233082,50.139438,4.966153,4.970379,5.183667,5.350751,3.103866,3.119849,3.206536,3.338137,2.69112,2.762851,2.913629,3.048641,0
C03467,B_L23,DIGITAL_CMOS,CMOS_B,0.601909,0.597074,0.608314,0.614621,0.05978,0.063001,0.065786,0.065799,47.889627,47.553049,48.365444,49.069509,4.996686,5.156071,5.2432,5.346164,3.053977,3.111417,3.176142,3.166352,2.728898,2.778311,2.862458,2.874763,0
C03468,B_L23,DIGITAL_CMOS,CMOS_B,0.588592,0.60207,0.611834,0.6389,0.079927,0.082786,0.089581,0.095313,47.882819,48.775959,49.072288,50.795148,5.149175,5.137753,5.210858,5.190459,3.041808,3.039798,3.071797,3.044479,2.83766,2.832742,2.873432,2.88758,0
C03469,B_L23,DIGITAL_CMOS,CMOS_B,0.647214,0.644591,0.651005,0.664977,0.064923,0.064738,0.064817,0.065575,46.445726,47.156263,47.320802,47.236898,5.01674,5.020299,5.039238,5.042022,3.201349,3.242029,3.236959,3.266734,2.879414,2.927973,2.972127,2.970809,0
C03470,B_L23,DIGITAL_CMOS,CMOS_B,0.594329,0.602922,0.608233,0.609519,0.07118,0.071283,0.072558,0.072735,47.853388,47.852875,47.979258,48.263068,5.172623,5.188961,5.177388,5.176206,3.220081,3.210742,3.235615,3.260321,2.720879,2.714917,2.751624,2.77654,0
C03471,B_L23,DIGITAL_CMOS,CMOS_B,0.501223,0.503863,0.498175,0.510682,0.056641,0.05707,0.059685,0.059989,47.178404,47.322414,47.893299,48.128599,5.001989,4.993945,5.011958,5.015638,3.082166,3.066881,3.094422,3.113694,2.797105,2.8299,2.840008,2.85001,0
C03472,B_L23,DIGITAL_CMOS,CMOS_B,0.457009,0.457653,0.4664,0.461263,0.095142,0.094689,0.096146,0.097199,50.149589,50.015528,50.189223,50.265874,4.912887,4.886245,4.946481,5.05075,2.97325,2.993905,2.986134,2.976297,2.785755,2.766355,2.786922,2.77044,0
C03473,B_L23,DIGITAL_CMOS,CMOS_B,0.685095,0.679103,0.693273,0.69921,0.094239,0.095576,0.0966,0.096815,47.9882,49.360576,49.023286,49.54406,5.356058,5.458613,5.548785,5.61497,3.294583,3.334077,3.373832,3.372323,3.102049,3.115989,3.182468,3.247758,0
C03474,B_L23,DIGITAL_CMOS,CMOS_B,0.6784,0.693459,0.709998,0.717134,0.062642,0.062667,0.06644,0.066579,45.449125,45.785665,46.558922,47.196128,5.200427,5.313067,5.395842,5.506842,3.413858,3.421105,3.460014,3.519507,2.813379,2.859684,2.893948,2.923624,0
C03475,B_L23,DIGITAL_CMOS,CMOS_B,0.536383,0.561022,0.573359,0.601668,0.069914,0.072139,0.073958,0.074587,48.131572,48.240028,49.299339,48.785591,4.82332,4.863769,4.822399,4.835553,3.120176,3.123581,3.142186,3.143242,2.745345,2.790056,2.787704,2.785743,0
C03476,B_L23,DIGITAL_CMOS,CMOS_B,0.650074,0.668516,0.669831,0.666237,0.187385,0.19675,0.206523,0.206873,50.371644,51.068877,52.04157,52.346963,5.284173,5.340284,5.443559,5.51875,3.121855,3.192891,3.226233,3.285696,3.063247,3.11986,3.198804,3.300702,0
C03477,B_L23,DIGITAL_CMOS,CMOS_B,0.696569,0.682507,0.690963,0.686776,0.065595,0.06582,0.066302,0.066472,43.522303,43.035664,43.382983,43.388743,5.165073,5.188063,5.209652,5.314626,3.115599,3.17642,3.197768,3.260085,2.949107,2.995971,3.04745,3.063951,0
C03478,B_L23,DIGITAL_CMOS,CMOS_B,0.625405,0.659058,0.718048,0.728774,0.511325,0.696131,0.921942,1.046887,51.66579,52.007524,53.282104,54.677357,5.039572,5.051286,5.093394,5.142463,3.097902,3.107214,3.094708,3.072383,2.887304,2.926438,2.92744,2.957583,1
C03479,B_L23,DIGITAL_CMOS,CMOS_B,0.531351,0.549008,0.55677,0.576841,0.076903,0.079375,0.082024,0.084614,46.676125,46.417609,47.52141,48.345935,5.267495,5.258062,5.293469,5.33723,3.08013,3.121765,3.119947,3.142622,2.805977,2.821545,2.855598,2.874119,0
C03480,B_L23,DIGITAL_CMOS,CMOS_B,0.412499,0.414247,0.419868,0.421388,0.062214,0.062795,0.062919,0.063194,43.583661,43.210281,43.516284,44.24469,5.330209,5.411312,5.523612,5.654699,3.514339,3.538564,3.545519,3.585874,3.094556,3.106572,3.23529,3.284032,0
C03481,B_L23,DIGITAL_CMOS,CMOS_B,0.472432,0.492384,0.514199,0.51804,0.058695,0.05889,0.059799,0.061664,45.368445,45.658484,46.432946,46.51979,5.192162,5.275362,5.464841,5.743517,3.081576,3.084784,3.187228,3.247357,2.750012,2.78375,2.87807,2.968748,0
C03482,B_L23,DIGITAL_CMOS,CMOS_B,0.608244,0.618156,0.657297,0.666187,0.075641,0.078106,0.081906,0.085364,46.250507,46.099584,47.00427,47.319216,4.968784,5.024268,5.119755,5.148196,3.231166,3.264753,3.299671,3.364026,2.810201,2.873768,2.935,2.954931,0
C03483,B_L23,DIGITAL_CMOS,CMOS_B,0.569354,0.585168,0.613968,0.631269,0.08709,0.088879,0.093813,0.099701,40.961705,41.367158,41.735297,42.546797,5.148649,5.187563,5.185618,5.200397,3.252251,3.258372,3.242099,3.282453,2.936605,2.940621,2.96111,2.98896,0
C03484,B_L23,DIGITAL_CMOS,CMOS_B,0.634986,0.63359,0.644027,0.650518,0.08311,0.086222,0.092485,0.093931,47.835054,48.695346,49.174067,50.553028,4.954356,5.036982,5.171336,5.281901,3.067214,3.065828,3.111077,3.150547,2.767522,2.80854,2.873444,2.909751,0
C03485,B_L23,DIGITAL_CMOS,CMOS_B,0.514032,0.512292,0.528807,0.54961,0.096637,0.099231,0.101568,0.102851,47.458057,47.270324,48.412,48.683888,5.386983,5.517756,5.641998,5.804343,3.287573,3.303822,3.328527,3.450581,2.901909,2.936136,3.003178,3.05245,0
C03486,B_L23,DIGITAL_CMOS,CMOS_B,0.555505,0.563196,0.585624,0.591139,0.105055,0.110718,0.111542,0.114798,46.315935,46.968893,47.381938,48.262435,5.157934,5.221504,5.261961,5.347776,3.360803,3.382527,3.479891,3.529056,2.98461,3.033343,3.106,3.119044,0
C03487,B_L23,DIGITAL_CMOS,CMOS_B,0.769264,0.783679,0.797722,0.817602,0.1197,0.123486,0.125054,0.128128,46.286256,47.485754,48.453881,49.070113,5.170207,5.172039,5.331633,5.459617,3.101975,3.153263,3.214984,3.299181,3.11004,3.156548,3.297618,3.395168,0
C03488,B_L23,DIGITAL_CMOS,CMOS_B,1.088706,1.103798,1.110936,1.139954,0.079707,0.080994,0.08305,0.08419,45.642119,46.023306,46.517488,46.245096,5.115578,5.176011,5.179138,5.176525,3.294291,3.298448,3.334313,3.361163,2.774383,2.796389,2.828857,2.830665,0
C03489,B_L23,DIGITAL_CMOS,CMOS_B,0.55395,0.562039,0.577222,0.58469,0.078985,0.079834,0.083826,0.088072,46.914234,47.271982,48.55953,49.534333,5.083026,5.091794,5.243396,5.445646,3.366825,3.374058,3.449236,3.525871,2.875323,2.907161,3.035972,3.123099,0
C03490,B_L23,DIGITAL_CMOS,CMOS_B,0.619812,0.614328,0.618047,0.62083,0.08857,0.088048,0.089662,0.090597,44.441204,44.326108,44.319803,44.128855,4.823414,4.849793,4.910715,4.92909,2.991247,3.005629,3.013829,3.026609,2.731033,2.732679,2.76731,2.792671,0
C03491,B_L23,DIGITAL_CMOS,CMOS_B,0.635908,0.630124,0.637913,0.648824,0.097008,0.098432,0.099463,0.10069,48.328985,48.619845,48.168994,48.302893,4.875287,4.963512,5.124889,5.288442,3.083538,3.102845,3.198086,3.243735,2.744741,2.82255,2.96309,3.098643,0
C03492,B_L23,DIGITAL_CMOS,CMOS_B,0.641306,0.644036,0.658147,0.679085,0.083634,0.084829,0.087881,0.089259,46.156864,46.401884,46.659288,47.201211,5.161178,5.155606,5.203668,5.212654,3.232597,3.236538,3.269052,3.300124,2.838959,2.846299,2.890995,2.889263,0
C03493,B_L23,DIGITAL_CMOS,CMOS_B,0.518044,0.526039,0.529724,0.528835,0.081212,0.081428,0.083436,0.083672,44.625729,44.309754,44.777643,45.413484,5.004771,5.025368,5.060364,5.099407,3.198897,3.229581,3.26843,3.273493,2.842877,2.886272,2.84725,2.879755,0
C03494,B_L23,DIGITAL_CMOS,CMOS_B,0.641198,0.660253,0.660373,0.687947,0.088348,0.089691,0.09207,0.093228,48.029246,48.11329,48.434453,49.174244,5.01565,5.103577,5.172495,5.238921,3.421651,3.423638,3.529698,3.585805,2.896548,2.934287,2.995081,3.062535,0
C03495,B_L23,DIGITAL_CMOS,CMOS_B,0.548876,0.556357,0.568021,0.582507,0.086286,0.089494,0.093402,0.095626,44.808197,45.11632,45.124409,46.02204,5.429523,5.424507,5.492109,5.522221,3.453753,3.440399,3.453222,3.447746,3.206312,3.216369,3.275485,3.316615,0
C03496,B_L23,DIGITAL_CMOS,CMOS_B,0.492434,0.5083,0.527188,0.548611,0.070499,0.07347,0.077814,0.079917,42.985694,43.94758,44.97627,46.074634,5.133596,5.204768,5.301622,5.405328,3.297207,3.338336,3.375485,3.410768,2.827373,2.876533,2.959792,2.99238,0
C03497,B_L23,DIGITAL_CMOS,CMOS_B,0.697088,0.69613,0.724322,0.706996,0.1174,0.119133,0.120355,0.120639,46.379143,46.072886,46.713571,46.56405,5.220227,5.220474,5.249802,5.229957,3.396378,3.405681,3.44729,3.454848,2.988849,3.006786,2.964168,3.01466,0
C03498,B_L23,DIGITAL_CMOS,CMOS_B,0.618571,0.64015,0.662626,0.700107,0.06976,0.072296,0.075753,0.079342,45.766511,46.19907,47.128364,48.574554,4.969741,5.015228,5.116439,5.187955,3.16974,3.195102,3.27261,3.305238,2.816518,2.859254,2.943154,2.986198,0
C03499,B_L23,DIGITAL_CMOS,CMOS_B,0.754554,0.757983,0.772063,0.759018,0.079303,0.080285,0.082069,0.083673,45.011114,45.105501,45.284492,45.166316,5.371028,5.43432,5.479662,5.478121,3.481016,3.491509,3.517354,3.550337,3.314775,3.314283,3.341107,3.373466,0
C03500,B_L23,DIGITAL_CMOS,CMOS_B,0.598342,0.598476,0.613881,0.618198,0.07383,0.07665,0.078664,0.080817,45.068672,45.019721,45.714689,45.902188,5.426067,5.462626,5.488046,5.499573,3.261578,3.338768,3.466235,3.660621,3.031173,3.045795,3.04266,3.079534,1
C03501,B_L23,DIGITAL_CMOS,CMOS_B,0.503761,0.506623,0.507169,0.50991,0.096319,0.096879,0.098059,0.09734,49.097905,48.275328,49.212205,49.945736,5.283076,5.305455,5.324197,5.299264,3.318927,3.359723,3.366898,3.398315,2.922413,2.915738,2.947761,3.002269,0
C03502,B_L23,DIGITAL_CMOS,CMOS_B,0.658848,0.672034,0.696712,0.712157,0.093369,0.095902,0.099708,0.100247,46.47264,46.895817,48.325563,48.661485,4.907568,4.981487,5.183673,5.37881,3.179532,3.214549,3.261518,3.357753,2.990154,2.962804,3.055492,3.178318,0
C03503,B_L23,DIGITAL_CMOS,CMOS_B,0.694676,0.696947,0.730904,0.752322,0.101295,0.102836,0.107695,0.111125,45.287694,45.603545,45.744098,47.184764,4.83268,4.893201,5.040308,5.175711,3.164024,3.203771,3.194563,3.282842,2.846067,2.915227,2.98273,3.11988,0
C03504,B_L23,DIGITAL_CMOS,CMOS_B,0.489791,0.488283,0.504926,0.502939,0.069159,0.071172,0.071865,0.071879,49.737446,49.391248,49.295215,49.24837,4.974594,5.063618,5.235089,5.463591,3.104998,3.116721,3.198319,3.302551,2.708148,2.725678,2.813116,2.943323,0
C03505,B_L23,DIGITAL_CMOS,CMOS_B,0.51059,0.493751,0.515789,0.516045,0.0552,0.056239,0.056383,0.057022,44.186777,44.546126,44.197709,44.486705,5.130948,5.110215,5.127143,5.207251,3.085518,3.119551,3.138914,3.133432,2.820187,2.862608,2.895863,2.928199,0
C03506,B_L23,DIGITAL_CMOS,CMOS_B,0.646942,0.636819,0.678314,0.692013,0.079945,0.079694,0.087606,0.092221,45.229908,45.914386,47.120451,47.760834,5.484167,5.497133,5.511387,5.548582,3.47116,3.440168,3.46621,3.486756,2.750189,2.777101,2.808491,2.818646,1
C03507,B_L23,DIGITAL_CMOS,CMOS_B,0.426484,0.427196,0.434909,0.443928,0.089038,0.091344,0.095,0.09543,44.014268,44.322797,44.752355,45.159161,4.97083,4.974367,4.974629,5.022243,3.008719,3.02753,3.018205,3.048667,2.844725,2.872514,2.884764,2.904484,0
C03508,B_L23,DIGITAL_CMOS,CMOS_B,0.537257,0.534525,0.540047,0.536937,0.078514,0.080521,0.079786,0.080369,44.154272,44.233623,44.419527,44.458372,5.156273,5.160628,5.303392,5.421525,3.433686,3.432211,3.495776,3.559987,3.002127,3.023322,3.084589,3.142523,0
C03509,B_L23,DIGITAL_CMOS,CMOS_B,0.539294,0.537706,0.540792,0.550569,0.084273,0.085214,0.085818,0.085881,45.972764,45.9962,46.329794,47.105626,5.193917,5.349845,5.463638,5.560157,3.248615,3.282829,3.303754,3.34236,2.983331,3.033237,3.123424,3.184025,0
C03510,B_L23,DIGITAL_CMOS,CMOS_B,0.496604,0.509482,0.510976,0.512481,0.049763,0.050986,0.051013,0.05298,47.742596,47.692714,48.273922,47.800981,4.987774,4.994302,4.993459,5.068993,3.141892,3.124714,3.151682,3.156412,2.889691,2.905841,2.922309,2.947293,0
C03511,B_L23,DIGITAL_CMOS,CMOS_B,0.802523,0.805122,0.813387,0.8207,0.126137,0.126586,0.129566,0.130279,48.279951,48.941923,48.595065,48.530497,5.271754,5.273455,5.325461,5.394257,3.130048,3.150785,3.173133,3.154086,2.869767,2.891207,2.906153,2.927442,0
C03512,B_L23,DIGITAL_CMOS,CMOS_B,0.670092,0.665259,0.713683,0.747246,0.045021,0.045532,0.047835,0.048434,43.64453,43.56757,44.418235,45.020972,5.111955,5.217393,5.308958,5.330652,3.399649,3.436566,3.537007,3.588293,2.796962,2.81556,2.91154,2.994872,0
C03513,B_L23,DIGITAL_CMOS,CMOS_B,0.754447,0.768929,0.786337,0.807422,0.10994,0.11127,0.113051,0.11483,46.820791,46.863345,47.286135,47.26703,4.878796,4.891981,4.893534,4.932256,3.066943,3.073269,3.075625,3.131911,2.97635,3.026381,3.038338,3.073562,0
C03514,B_L23,DIGITAL_CMOS,CMOS_B,0.648987,0.651884,0.671429,0.659394,0.091137,0.091594,0.093205,0.092834,46.313119,46.372887,46.997072,46.635089,5.200764,5.299808,5.447306,5.543446,3.198842,3.225292,3.286827,3.291526,2.844624,2.908029,2.97884,3.00831,0
C03515,B_L23,DIGITAL_CMOS,CMOS_B,0.560005,0.579928,0.584126,0.611676,0.114517,0.121455,0.126408,0.129312,45.092572,45.538421,46.075783,46.409794,5.008302,4.985893,4.988306,5.063102,3.23172,3.204727,3.227587,3.244573,3.105894,3.122661,3.14515,3.130204,0
C03516,B_L23,DIGITAL_CMOS,CMOS_B,0.958277,0.987071,0.974704,0.994131,0.066768,0.067602,0.067608,0.067894,48.236626,48.864341,48.904499,49.414562,4.566936,4.579273,4.605447,4.634081,2.90976,2.919396,2.951093,2.947538,2.611689,2.646638,2.675074,2.698823,0
